no,year,TMP,SPEED,SRAD,PPT,PET,SW,LAI,CO2,ELE,SLP,AREA,CTI,RIVER,LON,LAT,CLAY,SAND,SILT,Cluster,p-n,AET,R
element_1696,2072,286.4227028,3.955356078,232.6315649,398.6255545,1517.025803,10.61122444,0.447073875,4167.348364,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4,2.0873458,387.3997599,11.22579458
element_1696,2073,286.5834679,3.931853984,236.8365143,438.5677667,1506.91046,10.63187192,0.494239821,4070.767565,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4,2.1929297,425.8327486,12.73501809
element_1696,2074,286.4938954,3.909282037,235.3719191,453.7782353,1481.932967,10.57109911,0.471643534,3955.520636,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4,2.131403,437.6362846,16.14195073
element_1696,2075,287.146494,3.943685858,236.0979164,418.372305,1498.193185,10.36907727,0.38100211,4652.939738,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4,2.0162008,403.3734451,14.99885987
element_1696,2076,287.3045252,3.997422525,240.7325388,347.8076953,1562.609713,10.62307182,0.490100359,4064.209819,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4,2.148453,341.5713228,6.23637247
element_1696,2077,286.9758399,3.96897676,234.1007956,425.198332,1546.625096,10.62219724,0.476873436,4597.62789,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4,2.1415129,413.2468309,11.95150112
element_1696,2078,287.0255072,4.016219672,237.0461338,387.539671,1517.899952,10.58938814,0.472985208,4691.885419,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4,2.1753998,378.7285731,8.811097899
element_1696,2079,287.0978489,4.032401688,237.9192182,353.1729865,1571.206745,10.64092478,0.464173936,4583.986974,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4,2.1741312,347.0184929,6.154493581
element_1696,2080,287.3813135,3.816158441,233.8758513,410.9561569,1516.416434,10.53047402,0.462897094,5136.49478,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4,2.1553195,400.0012792,10.95487772
element_1696,2081,286.8860258,3.983134529,236.647469,426.5613292,1512.750726,10.71750008,0.414993645,4373.777206,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4,2.0917456,412.8385586,13.7227706
element_1696,2082,287.6341046,3.990247061,240.6404288,288.0823589,1610.690726,10.42749944,0.428027805,4620.790143,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4,2.1162355,284.5845157,3.49784323
element_1696,2083,287.6931774,3.905740444,239.1903007,370.2472701,1598.433189,10.56500035,0.500105425,4338.972654,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4,2.1095154,362.4847222,7.762547915
element_1696,2084,287.6251144,3.867998316,238.7842759,369.2062812,1573.028302,10.62621395,0.464790681,3830.384359,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4,2.1377199,361.6623186,7.543962647
element_1696,2085,287.5917319,3.828002189,232.2063227,544.7391465,1497.453594,10.64250803,0.474282053,4903.933579,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4,2.1550255,518.3096657,26.42948085
element_1696,2086,287.8074152,3.850308901,236.1715089,358.865706,1573.95417,10.75700136,0.538080541,4489.082801,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4,2.1142964,351.6464605,7.219245489
