no,year,TMP,SPEED,SRAD,PPT,PET,SW,LAI,CO2,ELE,SLP,AREA,CTI,RIVER,LON,LAT,CLAY,SAND,SILT,Cluster,p-n,AET,R
element_2576,2074,275.0801837,4.483164845,231.8979185,1174.564814,911.0783806,14.92116806,1.293250748,1594.833324,4827.281954,3.676007562,30987.7,1.637591603,27.61136199,80.26761313,31.28324377,14.67858982,48.59600449,32.7159462,4,2.1154547,732.9814278,441.5833862
element_2576,2075,274.6701666,4.525526939,232.7650121,1110.516765,965.589994,14.89722426,1.292965972,1352.494865,4827.281954,3.676007562,30987.7,1.637591603,27.61136199,80.26761313,31.28324377,14.67858982,48.59600449,32.7159462,4,2.1413643,745.2731616,365.2436034
element_2576,2076,274.9549301,4.488323851,230.780978,1090.743068,924.1626672,14.91942518,1.325153154,1464.023536,4827.281954,3.676007562,30987.7,1.637591603,27.61136199,80.26761313,31.28324377,14.67858982,48.59600449,32.7159462,4,2.1367495,720.5827232,370.1603448
element_2576,2077,275.159374,4.550296329,232.0103956,1122.054985,941.8462725,14.9820686,1.305208635,1386.035226,4827.281954,3.676007562,30987.7,1.637591603,27.61136199,80.26761313,31.28324377,14.67858982,48.59600449,32.7159462,4,2.1317103,736.6397532,385.4152318
element_2576,2078,275.0518337,4.630403403,233.6881883,1151.748378,937.3693076,14.93977974,1.278129666,1305.102619,4827.281954,3.676007562,30987.7,1.637591603,27.61136199,80.26761313,31.28324377,14.67858982,48.59600449,32.7159462,4,2.145713,743.7706304,407.9777476
element_2576,2079,275.3135866,4.541444162,236.4091756,1037.784696,959.8356238,14.88960953,1.384504336,1370.922811,4827.281954,3.676007562,30987.7,1.637591603,27.61136199,80.26761313,31.28324377,14.67858982,48.59600449,32.7159462,4,2.2237937,729.5401556,308.2445404
element_2576,2080,274.8869855,4.550166223,231.5453449,1124.069811,944.4687597,14.95077153,1.259045242,1310.260226,4827.281954,3.676007562,30987.7,1.637591603,27.61136199,80.26761313,31.28324377,14.67858982,48.59600449,32.7159462,4,2.1413643,739.4502363,384.6195747
element_2576,2081,275.1577405,4.372563029,231.4465003,1059.696464,930.9429061,15.09999231,1.327114351,1209.471232,4827.281954,3.676007562,30987.7,1.637591603,27.61136199,80.26761313,31.28324377,14.67858982,48.59600449,32.7159462,4,2.1364913,714.8467424,344.8497216
element_2576,2082,274.9411651,4.517132066,238.0104214,1062.499444,943.2592568,14.98759151,1.346161785,1444.749914,4827.281954,3.676007562,30987.7,1.637591603,27.61136199,80.26761313,31.28324377,14.67858982,48.59600449,32.7159462,4,2.2651775,734.2568387,328.2426053
element_2576,2083,275.5197392,4.521400493,232.6275921,1130.325621,957.479176,14.91496965,1.383218803,1401.847419,4827.281954,3.676007562,30987.7,1.637591603,27.61136199,80.26761313,31.28324377,14.67858982,48.59600449,32.7159462,4,2.2237937,755.948954,374.376667
