Filename,660448838.4,eps_PPT,eps_PET,eps_n,dRPPT,dRPET,dRCC,dRn,dR,pPPT,pPET,pCC,pn,hisR,dis_n,v_4_LAI,v_4_PPT,v_4_AET,v_4_R,v_7_LAI,v_7_PPT,v_7_AET,v_7_R,v_10_LAI,v_10_PPT,v_10_AET,v_10_R,r_4_LAI,r_4_PPT,r_4_AET,r_4_R,r_7_LAI,r_7_PPT,r_7_AET,r_7_R,r_10_LAI,r_10_PPT,r_10_AET,r_10_R,tree_4,tree_7,tree_10,v_tree_4,v_tree_7,v_tree_10
element_104,1124955.1,2.312681583,-1.312681583,-1.739189727,49.69256157,-70.66588117,-20.97331961,28.42302383,7.449704227,667.0407315,-948.5729771,-281.5322457,381.5322457,224.5312384,-0.125056903,0.595549628,141.1126563,94.17327059,46.93938543,0.437411194,58.8354287,73.3771935,-14.54176488,0.724484829,50.3216104,79.1563402,-28.83472987,26.43167199,11.24053947,9.135415556,20.90550329,19.41317511,4.686623976,7.118061747,-6.476499658,32.15407157,4.008443059,7.678676307,-12.84219073,31.91041934,33.77889549,37.24817897,-1.980235524,-0.111759368,3.357524109
element_1040,9747.6,3.700093343,-2.700093343,-3.829592591,2.945027125,-11.88137086,-8.936343733,-14.19329683,-23.12964056,-12.73269732,51.36859272,38.63589539,61.36410461,33.46770073,0.52287851,0.256987104,3.481099433,14.38284975,-10.9017503,0.491852679,24.69146036,44.95739322,-20.26593286,0.775947794,32.43949859,54.97719899,-22.53770042,23.80090882,0.598312082,2.622921328,-32.57394461,45.5530281,4.243831392,8.198632923,-60.55370525,71.86455049,5.575521271,10.02588988,-67.34164559,34.2424588,34.0672264,34.02646453,-0.670880488,-0.846112894,-0.886874757
element_1041,52440.8,3.565903577,-2.565903577,-3.43583914,1.501941013,-13.74236798,-12.24042696,-5.90559045,-18.14601741,-8.276973281,75.73214366,67.45517038,32.54482962,36.68576404,0.210920953,0.199023519,-7.349267663,9.35509519,-16.70436286,0.392923697,19.87276657,37.11637648,-17.24360991,0.615574856,19.86539495,39.30061977,-19.43522481,15.28813474,-1.157348944,1.563552562,-45.53363763,30.18271631,3.129526158,6.20340086,-47.00354582,47.28582523,3.128365289,6.56846173,-52.97756589,33.68775441,33.50390178,33.47256377,-0.052604087,-0.236456719,-0.267794731
element_1042,11633.1,3.652759499,-2.652759499,-4.259775698,1.713991457,-5.536131226,-3.822139769,0.858003115,-2.964136653,-57.82430629,186.7704453,128.946139,-28.94613898,9.884525298,-0.07421254,0.135442972,9.94652047,12.41015639,-2.463635925,0.28019703,30.61105189,33.82963281,-3.218580914,0.40685838,36.26459121,37.24596992,-0.981378706,13.64228055,2.033395129,2.589367033,-24.92417036,28.22240575,6.257903355,7.05851991,-32.56181574,40.98017122,7.413672284,7.771335318,-9.928435371,15.08080792,15.05955565,15.33254199,0.29145285,0.270200588,0.543186919
element_1043,13494.1,3.32151235,-2.32151235,-3.849963295,2.538210968,-8.344558074,-5.806347107,-3.104849473,-8.911196579,-28.48339104,93.64127477,65.15788374,34.84211626,19.78645049,0.134661503,0.104008688,4.92536259,9.392083547,-4.466720953,0.22662236,32.64114613,38.61312551,-5.971979376,0.313529583,35.3408754,45.12962512,-9.7887497,9.859692399,1.000216823,1.987140989,-22.57464499,21.48307812,6.628592898,8.169616891,-30.18216622,29.72160607,7.17683977,9.548352868,-49.4719844,9.020494334,9.192930576,9.667194333,1.057072493,1.229508735,1.703772492
element_1044,1706.5,3.719147182,-2.719147182,-4.499477717,2.027301397,-4.498181818,-2.470880422,-0.555948339,-3.02682876,-66.97773668,148.6103832,81.63264649,18.36735351,8.122643565,0.056224203,0.111813306,18.20186479,19.80424638,-1.602381576,0.216532824,36.84806458,38.91700571,-2.06894112,0.305013431,45.52534706,49.07134211,-3.545995051,16.91211322,4.034443684,4.470090392,-19.72734078,32.75126888,8.16737423,8.784102659,-25.47127796,46.13423824,10.09069406,11.07607584,-43.65567715,5.625718814,5.589803461,5.737894037,-0.65914938,-0.695064733,-0.546974156
element_1045,9190.6,3.134264076,-2.134264076,-3.661355207,3.14479474,-8.524538069,-5.379743329,-1.296780563,-6.676523892,-47.10227645,127.6792865,80.57701007,19.42298993,20.41239131,0.04948108,0.090282725,6.912130427,10.93244429,-4.020313873,0.207636015,36.04153562,40.05080589,-4.009270254,0.281124345,39.90203149,47.85679194,-7.954760461,8.966476536,1.44002639,2.378749532,-19.69545759,20.62148054,7.508649174,8.714504571,-19.64135506,27.9200128,8.31291871,10.41297979,-38.97025264,5.811050621,6.163896623,6.821103707,0.833915188,1.186761189,1.843968273
element_1046,2333.9,3.744570671,-2.744570671,-4.424823656,2.2414341,-4.238105985,-1.996671885,-0.215203611,-2.211875496,-101.3363593,191.6068962,90.27053687,9.729463128,7.796405888,0.02232368,0.097350113,19.76564496,21.2392926,-1.473647645,0.206935915,43.54107824,45.27240299,-1.731324751,0.257427549,54.17562707,56.58911739,-2.413490328,10.76352087,4.277400059,4.675185078,-18.90162809,22.87988153,9.422541538,9.965344275,-22.20670365,28.46249198,11.7239195,12.45637518,-30.95644792,5.59887467,5.690348085,6.050227222,0.435375465,0.526848879,0.886728017
element_1047,4993.8,3.151087581,-2.151087581,-3.666299875,4.035803435,-7.670257108,-3.634453673,-0.96527636,-4.599730033,-87.74000662,166.7545063,79.01449969,20.98550031,18.33920431,0.040447857,0.077287741,14.31408057,17.84729703,-3.533216464,0.187621512,44.45413756,47.70310972,-3.248972147,0.257059263,52.0833973,57.48828128,-5.404883977,8.229487347,3.042005357,3.94669816,-19.26592018,19.97766844,9.44732174,10.54892374,-17.71599298,27.37130022,11.06867974,12.71278747,-29.47174744,3.83045552,4.516682597,5.545851637,0.654512376,1.340739454,2.369908494
element_1048,16.2,3.781503359,-2.781503359,-4.400576899,2.540074107,-4.186806154,-1.646732047,-0.389725291,-2.036457338,-124.7300427,205.5926277,80.86258507,19.13741493,7.737279475,0.04037978,0.090264531,22.99381499,24.14324173,-1.14942675,0.189270538,48.30713585,49.57581243,-1.268676591,0.236166836,61.19737821,63.23041591,-2.033037693,9.640448148,4.950137546,5.285629864,-14.85569641,20.21450481,10.39962125,10.85352985,-16.39693377,25.22313141,13.17464891,13.84290388,-26.27587253,6.143965617,6.099340688,6.274150402,0.723865555,0.679240626,0.85405034
element_1049,437307.8,3.202196374,-2.202196374,-3.597247873,6.144164157,-8.216290598,-2.072126442,-4.170784041,-6.242910482,-98.41826459,131.6099377,33.19167314,66.80832686,20.89460995,0.16365844,0.074521859,28.44244999,33.73968165,-5.29723166,0.170796348,56.0880943,60.88808598,-4.799991672,0.228996465,69.17737752,75.50996803,-6.332590487,8.359986083,6.069586836,7.536033266,-25.35214427,19.1602184,11.96913624,13.59985095,-22.97239184,25.68920429,14.76237455,16.86576764,-30.30729218,3.624600487,4.379184652,5.51764354,0.455473077,1.210057243,2.348516131
element_105,54757.5,2.59475341,-1.59475341,-1.98222983,33.1990636,-58.2437599,-25.0446963,1.771978243,-23.27271806,-142.6522829,250.2662549,107.613972,-7.613972026,181.6588923,-0.010716913,0.710809236,104.3176419,94.78838852,9.529253357,0.583173187,10.91565137,44.5900165,-33.67436513,0.810567485,35.58210867,84.40941346,-48.82730472,34.21070671,8.758344688,9.39050393,5.245685052,28.067681,0.916460873,4.41744745,-18.53714108,39.0119952,2.987417726,8.362278768,-26.87856571,35.01306261,34.27771528,35.65878271,1.524204708,0.788857375,2.169924808
element_1050,50350.4,3.031057903,-2.031057903,-3.480874869,2.867124352,-9.854512271,-6.98738792,-0.721580752,-7.708968672,-37.19206127,127.8317852,90.6397239,9.360276104,24.55338087,0.022919357,0.066810028,0.243452673,5.207579647,-4.964126982,0.166144656,34.27231937,38.30571689,-4.033397524,0.250610539,31.08883338,39.49377906,-8.404945683,6.813655232,0.049269114,1.108998494,-20.21769225,16.94434845,6.935914007,8.15752907,-16.42705559,25.5586452,6.291651072,8.410537041,-34.23131718,6.517325713,6.679625551,6.835014404,0.740893043,0.903192881,1.058581733
element_1051,379756.5,3.067368774,-2.067368774,-3.676111149,4.550799228,-8.341106677,-3.790307449,-6.134972659,-9.925280108,-45.85058737,84.0390053,38.18841794,61.81158206,22.81664257,0.204823213,0.067806445,13.14218052,17.13668903,-3.994508518,0.157800933,48.67422246,55.49200316,-6.817780703,0.222482452,51.15341489,60.51290352,-9.359488621,8.264344146,2.933821596,4.030856362,-17.50699519,19.232998,10.86588978,13.0527136,-29.88073588,27.11647175,11.41933738,14.23371934,-41.02044633,2.908472009,3.316980833,3.609587767,0.238632597,0.647141421,0.939748355
element_1052,259243,3.064527613,-2.064527613,-3.301835197,10.10739015,-12.00936137,-1.901971224,-7.86845674,-9.770427964,-103.4487965,122.9154077,19.4666112,80.5333888,28.95799742,0.216118237,0.062872958,33.01963521,35.80218597,-2.782550756,0.150915602,71.49324149,77.47978704,-5.986545548,0.207765923,83.71982978,92.69129021,-8.971460407,7.50853756,7.170819345,8.296871636,-9.608919831,18.02293859,15.52606853,17.95532396,-20.67320285,24.81222894,18.18129641,21.48046874,-30.98094208,3.981676017,3.983086683,3.871675507,0.448109078,0.449519744,0.338108568
element_1053,98720.5,3.048494178,-2.048494178,-2.877864219,14.57478947,-17.87482044,-3.300030967,-0.943157779,-4.243188746,-343.4867111,421.2591404,77.7724293,22.2275707,36.1723224,0.02198592,0.065649956,41.62983115,41.31954825,0.310282906,0.163571513,67.63507975,68.96977663,-1.334696868,0.234033969,86.19344397,91.96158342,-5.768139463,6.353462591,7.84125565,8.351848062,0.857790944,15.83010192,12.73951723,13.94074039,-3.689829072,22.64930803,16.2351086,18.58803411,-15.94627903,6.439426371,6.474002109,6.630199519,0.862388947,0.896964685,1.053162095
element_1054,34914.3,3.009240893,-2.009240893,-2.8136472,17.07260889,-19.72345307,-2.650844182,0.174687947,-2.476156235,-689.4802779,796.535081,107.0548031,-7.05480312,35.88587921,-0.004052993,0.056878017,42.05988443,43.32869549,-1.268811077,0.148315574,79.01681314,79.33947382,-0.32266069,0.218985606,105.7692459,108.1415906,-2.372344745,5.732907894,8.27114075,9.167614126,-3.535683407,14.94917672,15.53877744,16.7868816,-0.899129955,22.07222359,20.79968434,22.88091904,-6.610802904,6.893346492,6.70994429,6.633231606,0.696805603,0.513403401,0.436690717
element_1055,168577.1,3.080044003,-2.080044003,-3.098986237,12.84950217,-14.61241532,-1.762913145,-9.359104398,-11.12201754,-115.5321157,131.3827753,15.85065963,84.14934037,35.96999761,0.236831527,0.050819867,39.53677148,46.08175119,-6.544979708,0.141185,78.28808319,86.09186248,-7.80377927,0.187247749,92.59395983,103.7589125,-11.1649527,5.700200615,8.109365375,10.2046822,-18.19566345,15.8359885,16.05762553,19.06481577,-21.69524545,21.00260788,18.99189599,22.97713739,-31.0396259,3.172723362,2.921284374,2.679085498,0.319748407,0.068309419,-0.173889457
element_1056,107149,3.085883136,-2.085883136,-2.866932879,15.8305326,-18.07624502,-2.245712424,-0.165338524,-2.411050948,-656.5822515,749.7247223,93.14247077,6.857529233,34.22910038,0.004059163,0.054200428,44.11630716,43.73144077,0.384866398,0.156399306,73.81127891,73.77147886,0.03980004,0.220196271,98.55236684,101.6966901,-3.144323314,5.277052429,8.409610652,8.918143794,1.12438362,15.22732141,14.07017399,15.04420263,0.116275449,21.43871026,18.78641,20.73898527,-9.186111464,3.930670498,3.848642444,3.88829648,0.431977672,0.349949618,0.389603654
element_1057,61053.3,3.066338702,-2.066338702,-2.650018228,20.99568164,-25.42700788,-4.431326245,-3.017780302,-7.449106546,-281.8550319,341.3430553,59.48802339,40.51197661,46.87959487,0.061901813,0.082009612,48.21684981,49.7088946,-1.492044787,0.180535549,79.73899852,83.69499855,-3.956000038,0.262943478,109.0457034,119.1645586,-10.11885515,7.422316761,8.807388491,9.930269625,-3.182716896,16.33945091,14.5652887,16.71962148,-8.438639558,23.79781754,19.91851141,23.80532108,-21.58477516,10.56960076,10.46187572,10.82733183,1.309376227,1.201651185,1.567107297
element_1058,5706.7,3.081420783,-2.081420783,-2.754310836,17.64301412,-20.98917218,-3.346158058,-1.485734725,-4.831892783,-365.1367054,434.3882018,69.25149642,30.74850358,41.02252399,0.033111663,0.048069148,43.21098902,43.80065023,-0.589661185,0.144423344,68.24695611,71.21991068,-2.972954566,0.22299805,94.42539283,101.2830346,-6.85764178,4.50955565,7.899095962,8.65600487,-1.43740835,13.54892128,12.47574443,14.07467447,-7.247127375,20.9203231,17.2612397,20.01583165,-16.71677194,5.280188996,5.23133305,5.380130734,0.662794344,0.613938398,0.762736082
element_1059,84413.5,3.094288466,-2.094288466,-2.748099771,18.12029617,-21.53675395,-3.41645778,-1.632695921,-5.049153701,-358.8778881,426.5418568,67.6639687,32.3360313,41.21925487,0.036608427,0.047154584,44.71909995,45.73039284,-1.011292908,0.144707342,69.49932916,72.96469733,-3.465368181,0.220927331,97.33586616,104.2618795,-6.926013374,4.437642607,8.188592758,9.057400507,-2.453447816,13.61817702,12.72614395,14.45145002,-8.407158723,20.79111844,17.82334103,20.65019655,-16.80285924,6.049565704,6.010943605,6.218759675,0.691372067,0.652749968,0.860566039
element_106,16384.8,2.6168386,-1.6168386,-1.834897932,50.41279068,-73.66011448,-23.2473238,-16.27023603,-39.51755983,-127.5706063,186.3984385,58.82783223,41.17216777,231.6368847,0.08885247,0.570788486,147.4563831,144.2931601,3.163222833,0.462473786,66.2532114,107.8218078,-41.56859663,0.718411704,53.8029449,131.4898315,-77.68688652,24.51592461,11.213323,13.31887248,1.365595483,19.86370213,5.038226516,9.952411515,-17.94558612,30.85648645,4.091445802,12.13707078,-33.53821937,31.47338064,34.1220114,37.02205469,-2.857659836,-0.209029073,2.691014212
element_1060,8818.3,3.03783491,-2.03783491,-2.534393831,22.33343974,-28.87465794,-6.541218202,-3.06665406,-9.607872261,-232.4493825,300.5312431,68.08186062,31.91813938,55.15003015,0.057618093,0.055609632,46.16362708,49.25623328,-3.092606179,0.147316956,70.774946,78.81642365,-8.04147763,0.236724979,97.25471825,110.721862,-13.46714373,4.962439327,8.041928554,9.492675243,-5.607623732,13.1461301,12.32934011,15.18952351,-14.58109381,21.12463802,16.94224534,21.33834863,-24.41910492,10.86704674,10.86581884,11.57023536,1.375886445,1.374658544,2.079075068
element_1061,72119.2,3.092815581,-2.092815581,-2.59905288,20.42102766,-27.35796252,-6.936934863,-3.001920701,-9.938855564,-205.4665905,275.2627035,69.79611303,30.20388697,52.52887225,0.059756347,0.050619937,41.68634919,45.22679106,-3.540441875,0.136970066,64.73560862,73.9949485,-9.259339868,0.232735815,89.01034447,102.4415659,-13.43122144,4.584184376,7.208697084,8.602343037,-6.739992167,12.40412521,11.19453735,14.07417849,-17.62714384,21.07675249,15.39229563,19.48485556,-25.5692172,9.679127251,9.706156895,10.06664573,1.358666502,1.385696146,1.746184977
element_1062,37907.7,3.514237389,-2.514237389,-2.699559502,24.63973801,-35.54784633,-10.90810832,-27.84943255,-38.75754087,-63.57404896,91.71852891,28.14447996,71.85552004,71.3102873,0.53743922,0.08955848,42.09098813,52.95182239,-10.86083426,0.190726212,68.11761648,92.8951917,-24.77757522,0.294939595,93.75648682,133.41892,-39.66243322,7.481096073,6.895612242,9.822405726,-15.23038915,15.93194881,11.15945933,17.23178205,-34.74614414,24.63721422,15.35978144,24.74881326,-55.61951118,14.7353123,15.21170227,16.29984872,2.38195616,2.858346124,3.946492574
element_1063,21286.3,3.298193065,-2.298193065,-2.486747105,26.42735741,-37.55941013,-11.13205271,-17.15019456,-28.28224728,-93.44150468,132.8020711,39.36056638,60.63943362,73.56526771,0.330109427,0.127838316,48.67405359,61.59005875,-12.91600516,0.238210002,73.35206973,102.6066745,-29.25460475,0.338454268,104.0158227,134.8646649,-30.84884223,10.16085681,7.939874053,11.41681831,-17.55720541,18.93342926,11.9654344,19.01998121,-39.76687051,26.90105324,16.96740811,24.99957635,-41.93397671,17.59533984,17.95208001,19.50777042,2.456638973,2.813379139,4.369069553
element_1064,13011.9,3.575140655,-2.575140655,-2.428924108,28.80575006,-44.00306823,-15.19731817,-17.16186509,-32.35918326,-89.01877971,135.9832474,46.96446769,53.03553231,80.65128489,0.40077709,0.177371284,47.41654814,80.67197358,-33.25542544,0.336800396,76.55052579,111.7388028,-35.18827706,0.422999978,109.8663817,149.5853075,-39.71892575,13.01411728,7.322337029,14.2301446,-41.23359658,24.71177838,11.821374,19.7101825,-43.63015061,31.03642936,16.96620076,26.38612222,-49.24772843,22.90260407,24.27997556,25.27057723,3.912121788,5.289493282,6.280094952
element_1065,17138.9,3.70500266,-2.70500266,-2.701583551,26.42076337,-40.24636106,-13.82559769,-36.43051771,-50.25611539,-52.57223557,80.08251482,27.51027925,72.48972075,80.92934065,0.72758994,0.109575984,42.45739644,58.5643388,-16.10694235,0.237088762,71.0437188,117.2634095,-46.21969067,0.330835805,92.92632825,143.3069541,-50.3806259,8.894377285,6.722716508,10.63603603,-19.90247569,19.24469968,11.24908311,21.29654109,-57.11116673,26.8542282,14.71398186,26.02638326,-62.25260888,16.79037436,17.7150138,18.55583895,2.967010208,3.891649643,4.7324748
element_1066,75451.4,3.04112524,-2.04112524,-3.57690031,4.96954765,-9.805089985,-4.835542335,-7.779717708,-12.61526004,-39.39314475,77.72404176,38.33089701,61.66910299,26.95138201,0.234849973,0.105801088,15.94494828,20.81718077,-4.872232488,0.261117538,31.32382829,42.44146933,-11.11764104,0.385865998,44.93195439,57.6955833,-12.76362891,13.26071638,3.526415131,4.895786528,-18.0778577,32.72750491,6.927637524,9.981388742,-41.25072708,48.36301461,9.93723661,13.5688527,-47.35797556,9.311977784,9.346599287,9.409551823,0.473864486,0.508485989,0.571438525
element_1067,509823.5,3.143228861,-2.143228861,-3.503018157,5.905485853,-9.918809837,-4.013323984,-4.553966435,-8.567290419,-68.93061358,115.7753426,46.84472906,53.15527094,24.47714087,0.15868587,0.075511208,22.20774623,28.2323029,-6.024556672,0.203982869,41.60752982,48.93553361,-7.32800379,0.275719943,52.41977706,61.78121601,-9.361438954,8.685886098,4.716931376,6.325403518,-24.61299179,23.46369509,8.837450719,10.96393013,-29.93815262,31.71545094,11.13397499,13.84198528,-38.24563908,5.290452165,5.264212011,5.208430301,1.203593373,1.177353218,1.121571508
element_1068,441579.8,3.102764715,-2.102764715,-2.960654674,12.35980301,-17.98508282,-5.625279804,-3.065682489,-8.690962293,-142.2144361,206.9400627,64.72562663,35.27437337,37.61157643,0.071202577,0.083423407,37.26035291,37.54073185,-0.280378949,0.184790339,64.86588291,67.98800146,-3.122118568,0.253114569,67.97881732,79.55863065,-11.57981333,7.858672216,6.867425087,7.434470824,-0.74545918,17.4076648,11.95537768,13.46417047,-8.300951102,23.84396063,12.52912007,15.75558838,-30.78789679,9.955814096,9.554470539,9.297679399,2.370293539,1.968949982,1.712158841
element_1069,22733.9,3.057974524,-2.057974524,-3.231375772,8.870370749,-11.89137448,-3.021003732,-3.809579003,-6.830582735,-129.8625768,174.0901903,44.2276135,55.7723865,28.46797725,0.109490683,0.065204595,34.63549387,38.70867454,-4.073180644,0.178363595,55.81258739,60.48400915,-4.671421752,0.231091976,68.62022802,76.34734745,-7.727119413,7.093474405,7.125706459,8.459137007,-14.30793838,19.40381018,11.48255936,13.21777421,-16.40939119,25.14002282,14.11752937,16.68444295,-27.14319793,3.998584376,3.947202658,3.851833492,0.81261194,0.761230222,0.665861056
element_107,1107393.3,2.309575859,-1.309575859,-1.711580367,55.64072349,-70.44868371,-14.80796022,34.03454015,19.22657993,289.3948049,-366.4129759,-77.01817104,177.018171,220.282618,-0.151090217,0.569946531,133.3018596,85.36786781,47.93399161,0.458056846,51.49527757,65.4037714,-13.90849384,0.759182609,69.90005107,84.31335271,-14.41330176,25.78024273,10.63055673,8.258737228,21.76022422,20.71916581,4.106645408,6.327352148,-6.313931603,34.33990888,5.574389289,8.156720353,-6.543095358,32.7520195,34.08550963,37.46254619,-2.584642274,-1.251152142,2.125884419
