no,date,R,PPT,PET,TMP,AET,LON,LAT,AREA,ELE,SLP,RIVER,CLAY,SAND,SILT,CTI,SW,SPEED,LAI,SRAD,CO2,n,Cluster
FR_0001259,1997,188.14,731.76,840.54,13.03407288,570.121228,2.4437,47.0354,574.252,191.98876,0.2777368,20.85309175,33.21990585,33.01852036,31.21957588,2.871954634,58.11889191,2.957323074,1.999609521,144.5324951,25912.87695,2.210195173,12.0
FR_0001259,1998,196.76,721.84,847.78,13.03407288,561.1620361,2.4437,47.0354,574.252,191.98876,0.2777368,20.85309175,33.21990585,33.01852036,31.21957588,2.871954634,56.93192062,3.289141417,2.018457129,144.3290253,25787.98984,2.1304748,12.0
FR_0001259,1999,169.27,726.05,846.64,13.03407288,568.0984009,2.4437,47.0354,574.252,191.98876,0.2777368,20.85309175,33.21990585,33.01852036,31.21957588,2.871954634,56.49311752,3.311818123,2.019564795,144.2828796,25950.17773,2.195565092,12.0
FR_0001259,2000,160.54,728.99,845.9,13.03407288,579.1303223,2.4437,47.0354,574.252,191.98876,0.2777368,20.85309175,33.21990585,33.01852036,31.21957588,2.871954634,57.00362091,3.169940948,2.021086353,143.9046783,26033.24453,2.325181291,12.0
FR_0001259,2001,178.43,764.12,838.55,13.03407288,611.4610229,2.4437,47.0354,574.252,191.98876,0.2777368,20.85309175,33.21990585,33.01852036,31.21957588,2.871954634,59.80289612,3.227786303,2.031435547,142.0463104,26082.04883,2.600471321,12.0
FR_0001259,2002,183.29,783.94,835.04,13.03407288,619.8769775,2.4437,47.0354,574.252,191.98876,0.2777368,20.85309175,33.21990585,33.01852036,31.21957588,2.871954634,61.17191925,3.26330781,2.019093335,140.2118652,26069.29688,2.614829261,12.0
FR_0001259,2003,185.98,775.45,850.79,13.03407288,614.7323242,2.4437,47.0354,574.252,191.98876,0.2777368,20.85309175,33.21990585,33.01852036,31.21957588,2.871954634,59.34286118,2.873829842,2.014919604,142.6545593,26043.86758,2.512095433,12.0
FR_0001259,2004,200.55,746.6,856.87,13.03407288,598.6707031,2.4437,47.0354,574.252,191.98876,0.2777368,20.85309175,33.21990585,33.01852036,31.21957588,2.871954634,58.62116089,2.977887392,2.033516968,144.3116821,26002.70703,2.441240361,12.0
FR_0001259,2005,190.83,705.58,860.09,13.03407288,573.4212158,2.4437,47.0354,574.252,191.98876,0.2777368,20.85309175,33.21990585,33.01852036,31.21957588,2.871954634,57.04468079,2.967045307,2.017558984,146.1570343,26056.58125,2.349701002,12.0
FR_0001259,2006,175.2,685.16,867.14,13.03407288,565.1864624,2.4437,47.0354,574.252,191.98876,0.2777368,20.85309175,33.21990585,33.01852036,31.21957588,2.871954634,55.27791367,2.984680414,1.999634229,147.6245789,25782.26367,2.356580646,12.0
FR_0001259,2007,189.22,694.1,860.98,13.03407288,590.0125244,2.4437,47.0354,574.252,191.98876,0.2777368,20.85309175,33.21990585,33.01852036,31.21957588,2.871954634,56.2954567,3.201313019,2.021296802,147.8259766,25518.9293,2.722225293,12.0
FR_0001259,2008,198.92,725.65,840.15,13.03407288,622.1301025,2.4437,47.0354,574.252,191.98876,0.2777368,20.85309175,33.21990585,33.01852036,31.21957588,2.871954634,59.77444534,2.9918015,2.025728247,144.3206543,25225.45508,3.168705369,12.0
FR_0001259,2009,167.65,704.38,844.86,13.03407288,614.5323364,2.4437,47.0354,574.252,191.98876,0.2777368,20.85309175,33.21990585,33.01852036,31.21957588,2.871954634,57.15929184,2.97282815,1.992399487,144.6697784,24804.20703,3.236067264,12.0
FR_0001259,2010,178.43,735.86,840.92,13.03407288,628.711731,2.4437,47.0354,574.252,191.98876,0.2777368,20.85309175,33.21990585,33.01852036,31.21957588,2.871954634,56.48373642,2.985159874,1.995670288,143.2437866,24384.2668,3.193661973,12.0
FR_0001259,2011,159.57,710.25,849.88,13.03407288,613.7727539,2.4437,47.0354,574.252,191.98876,0.2777368,20.85309175,33.21990585,33.01852036,31.21957588,2.871954634,53.95656509,2.750740528,2.04108103,144.7378937,23810.55195,3.102772888,12.0
FR_0001259,2012,158.92,695.31,859.75,13.03407288,592.1293213,2.4437,47.0354,574.252,191.98876,0.2777368,20.85309175,33.21990585,33.01852036,31.21957588,2.871954634,54.53754044,3.111010075,1.99961438,145.3574432,23438.30391,2.756446546,12.0
FR_0001261,1989,416.56,927.02,767.54,10.46000023,588.7499939,4.2521,45.3146,128.5971,914.116313,1.266456804,21.76562439,13.16666698,62.25,22.38095284,1.048372733,50.09768524,3.651990652,2.066083252,150.8638,99726.95156,1.975735298,8.0
FR_0001261,1990,378.9,954.81,785.45,10.46000023,607.7122253,4.2521,45.3146,128.5971,914.116313,1.266456804,21.76562439,13.16666698,62.25,22.38095284,1.048372733,50.75287018,3.589027882,2.109908276,150.6087067,98769.95781,2.011104356,8.0
FR_0001261,1991,362.43,913.36,791.17,10.46000023,594.7799988,4.2521,45.3146,128.5971,914.116313,1.266456804,21.76562439,13.16666698,62.25,22.38095284,1.048372733,50.86925964,3.61277771,2.126329126,152.2061157,98984.95,1.96877241,8.0
FR_0001261,1992,379.94,895.28,801.25,10.46000023,601.9700012,4.2521,45.3146,128.5971,914.116313,1.266456804,21.76562439,13.16666698,62.25,22.38095284,1.048372733,50.14416733,3.534398317,2.11323606,153.3309357,99623.3625,2.048910221,8.0
FR_0001261,1993,388.32,894.04,810.97,10.46000023,606.9388733,4.2521,45.3146,128.5971,914.116313,1.266456804,21.76562439,13.16666698,62.25,22.38095284,1.048372733,50.70537186,3.677638531,2.101266675,155.2284332,100988.4734,2.062230133,8.0
FR_0001261,1994,477.75,986.84,804.64,10.46000023,637.371106,4.2521,45.3146,128.5971,914.116313,1.266456804,21.76562439,13.16666698,62.25,22.38095284,1.048372733,53.65842667,3.705323935,2.116115308,152.7509338,101587.8516,2.139031689,8.0
FR_0001261,1995,522.46,990.29,798.49,10.46000023,632.3277588,4.2521,45.3146,128.5971,914.116313,1.266456804,21.76562439,13.16666698,62.25,22.38095284,1.048372733,54.81555634,3.924351931,2.122934741,152.4461182,100666.925,2.107822555,8.0
FR_0001261,1996,561.65,1053.34,809.94,10.46000023,670.462207,4.2521,45.3146,128.5971,914.116313,1.266456804,21.76562439,13.16666698,62.25,22.38095284,1.048372733,54.37407379,3.870601654,2.151569482,150.8430573,100059.7688,2.304488758,8.0
FR_0001261,1997,482.45,1012.47,828.51,10.46000023,650.056665,4.2521,45.3146,128.5971,914.116313,1.266456804,21.76562439,13.16666698,62.25,22.38095284,1.048372733,50.67870331,3.59231472,2.193013965,152.8601868,98638.19844,2.085125873,8.0
FR_0001261,1998,449.51,969.6,839.15,10.46000023,636.8022217,4.2521,45.3146,128.5971,914.116313,1.266456804,21.76562439,13.16666698,62.25,22.38095284,1.048372733,49.91083298,3.841665983,2.226502832,153.6803711,97492.67656,2.021303828,8.0
FR_0001261,1999,421.26,967.17,833.73,10.46000023,648.7044434,4.2521,45.3146,128.5971,914.116313,1.266456804,21.76562439,13.16666698,62.25,22.38095284,1.048372733,50.28074036,3.921203613,2.214438965,153.4799988,98092.79688,2.171461948,8.0
FR_0001261,2000,410.62,972.04,838.51,10.46000023,674.2989136,4.2521,45.3146,128.5971,914.116313,1.266456804,21.76562439,13.16666698,62.25,22.38095284,1.048372733,49.13546295,3.84592557,2.229500098,153.5407379,98190.59219,2.43004283,8.0
FR_0001261,2001,395.38,947.23,830.6,10.46000023,669.7067139,4.2521,45.3146,128.5971,914.116313,1.266456804,21.76562439,13.16666698,62.25,22.38095284,1.048372733,50.49101944,3.854768515,2.265537598,153.292868,97393.07344,2.515027215,8.0
FR_0001261,2002,435.39,998.48,822.07,10.46000023,693.760022,4.2521,45.3146,128.5971,914.116313,1.266456804,21.76562439,13.16666698,62.25,22.38095284,1.048372733,53.09000168,3.691249847,2.288847314,151.1884247,96207.41875,2.727122051,8.0
FR_0001261,2003,435.39,982.07,835.19,10.46000023,682.9444702,4.2521,45.3146,128.5971,914.116313,1.266456804,21.76562439,13.16666698,62.25,22.38095284,1.048372733,50.99574203,3.642500162,2.262866748,152.4706482,95429.05938,2.529680345,8.0
FR_0001261,2004,436.58,943.67,841.47,10.46000023,660.2544678,4.2521,45.3146,128.5971,914.116313,1.266456804,21.76562439,13.16666698,62.25,22.38095284,1.048372733,50.31407623,3.746018648,2.326118115,153.764447,93647.54844,2.341684591,8.0
FR_0001261,2005,442.45,899.04,832.24,10.46000023,615.8889038,4.2521,45.3146,128.5971,914.116313,1.266456804,21.76562439,13.16666698,62.25,22.38095284,1.048372733,49.93713074,3.863286734,2.323170898,154.7403748,92637.14219,2.049932151,8.0
FR_0001261,2006,407.14,894.36,838.49,10.46000023,617.494458,4.2521,45.3146,128.5971,914.116313,1.266456804,21.76562439,13.16666698,62.25,22.38095284,1.048372733,49.15972214,3.750277519,2.331102832,155.998526,90010.4625,2.056104073,8.0
FR_0001261,2007,390.67,858.03,838.31,10.46000023,614.7778076,4.2521,45.3146,128.5971,914.116313,1.266456804,21.76562439,13.16666698,62.25,22.38095284,1.048372733,48.92175903,3.764676094,2.401716748,156.8126892,87703.01719,2.155261701,8.0
FR_0001261,2008,405.9,954.19,820.03,10.46000023,661.0066895,4.2521,45.3146,128.5971,914.116313,1.266456804,21.76562439,13.16666698,62.25,22.38095284,1.048372733,52.54425964,3.736620665,2.473093164,153.4653748,85447.4,2.437377456,8.0
FR_0001261,2009,324.77,939.25,832.14,10.46000023,668.216687,4.2521,45.3146,128.5971,914.116313,1.266456804,21.76562439,13.16666698,62.25,22.38095284,1.048372733,50.37388992,3.908379555,2.449540381,154.1576843,82735.575,2.517487187,8.0
FR_0001261,2010,331.83,986.29,834.12,10.46000023,695.8755737,4.2521,45.3146,128.5971,914.116313,1.266456804,21.76562439,13.16666698,62.25,22.38095284,1.048372733,51.70398254,3.956944466,2.465787598,152.0460205,80092.3375,2.712339515,8.0
FR_0001261,2011,320.07,967.91,843.44,10.46000023,682.9799927,4.2521,45.3146,128.5971,914.116313,1.266456804,21.76562439,13.16666698,62.25,22.38095284,1.048372733,49.9028717,3.530184746,2.524677832,152.4533325,77313.5,2.530802397,8.0
FR_0001261,2012,408.26,978.49,856.42,10.46000023,688.648877,4.2521,45.3146,128.5971,914.116313,1.266456804,21.76562439,13.16666698,62.25,22.38095284,1.048372733,49.16796494,3.927684784,2.50490835,152.9741699,75629.92969,2.48289869,8.0
FR_0001262,1989,375.94,865.3,821.05,12.68833275,627.4060181,1.1396,46.1521,176.853,323.9311499,0.526007262,21.25486093,16.09722137,51.69444275,30.3538456,1.69248208,91.64905853,3.147222042,2.129006348,144.8383362,12576.49902,2.354233051,12.0
FR_0001262,1990,334.96,863.87,843.2,12.68833275,620.9480225,1.1396,46.1521,176.853,323.9311499,0.526007262,21.25486093,16.09722137,51.69444275,30.3538456,1.69248208,89.17428131,3.219749689,2.167827686,144.913504,13141.53066,2.180352456,12.0
FR_0001262,1991,286.85,823.69,855.82,12.68833275,622.7600098,1.1396,46.1521,176.853,323.9311499,0.526007262,21.25486093,16.09722137,51.69444275,30.3538456,1.69248208,88.47194824,3.220583677,2.169044775,146.4081665,13564.31973,2.323340056,12.0
